name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,main_node_id,poi_id,notes
,52040,7859961894,,,,,secondary,0,120.5883944,31.5043066,,,
,52041,7859961895,,,,,residential,1,120.5859375,31.503345,,,
,52042,7859961896,,,,,secondary,0,120.5866133,31.5028089,,,
,52043,7859961897,,,,,residential,1,120.5830675,31.5115037,,,
,52044,7859961918,,,,,residential,1,120.5765981,31.5168951,,,
,52045,7859961921,,,,,residential,1,120.5859321,31.5137444,,,
,52046,7859961922,,,,,residential,1,120.5859321,31.515418,,,
,52047,7859961923,,,,,residential,0,120.5855137,31.5154501,,,
,52048,7859961925,,,,,residential,1,120.5825471,31.5156833,,,
,52049,7859961927,,,,,tertiary,0,120.5856585,31.5171653,,,
,52050,7859961938,,,,,residential,1,120.5852294,31.5185459,,,
,52051,7859961939,,,,,residential,0,120.582515,31.5194513,,,
,52052,7859961941,,,,,tertiary,0,120.5823487,31.5174546,,,
,52053,7859961946,,,,,residential,1,120.5856692,31.5196525,,,
,52054,7859961967,,,,,residential,1,120.5794787,31.5252176,,,
,52055,7859961971,,,,,residential,1,120.5867636,31.5285649,,,
,52056,7859961972,,,,,primary,0,120.59923,31.5289443,,,
,52057,7859961982,,,,,residential,1,120.5964571,31.5221822,,,
,52058,7859961983,,,,,residential,0,120.6008077,31.5302477,,,
,52059,7859961991,,,,,residential,0,120.6019771,31.5297127,,,
,52060,7859962001,,,,,unclassified,0,120.6070894,31.5275315,,,
,52061,7859962002,,,,,primary,0,120.6066978,31.5248288,,,
,52062,7859962009,,,,,unclassified,0,120.6075561,31.531958,,,
,52063,7859962011,,,,,unclassified,0,120.6075856,31.5347497,,,
,52064,7859962012,,,,,unclassified,0,120.6076715,31.5365583,,,
,52065,7859962019,,,,,unclassified,0,120.6043562,31.538648,,,
,52066,7859962021,,,,,unclassified,0,120.6023419,31.538696,,,
,52067,7859962026,,,,,unclassified,1,120.6008882,31.5418168,,,
,52068,7859962028,,,,,unclassified,0,120.6042855,31.5366176,,,
,52069,7859962031,,,,,unclassified,0,120.6022146,31.5366542,,,
,52070,7859962035,,,,,unclassified,1,120.6008654,31.5349966,,,
,52071,7859962036,,,,,residential,0,120.6042195,31.5347885,,,
,52072,7859962038,,,,,residential,0,120.6044264,31.5417871,,,
,52073,7859962041,,,,,unclassified,1,120.6021261,31.5348846,,,
,52074,7859962044,,,,,residential,1,120.6086639,31.5347497,,,
,52075,7859962045,,,,,residential,0,120.6041819,31.5320265,,,
,52076,7859962056,,,,,residential,0,120.6026852,31.5320997,,,
,52077,7859962057,,,,,residential,0,120.601505,31.531487,,,
,52078,7859962066,,,,,residential,1,120.6026798,31.5330646,,,
,52079,7859962072,,,,,residential,0,120.6045198,31.5436957,,,
,52080,7859962074,,,,,residential,0,120.6047076,31.5436683,,,
,52081,7859962075,,,,,residential,0,120.6055605,31.5436729,,,
,52082,7859962081,,,,,residential,0,120.6045306,31.5427675,,,
,52083,7859962083,,,,,residential,0,120.604531,31.543508,,,
,52084,7859962084,,,,,residential,0,120.6037743,31.5429091,,,
,52085,7859962090,,,,,residential,0,120.602841,31.5437868,,,
,52086,7859962094,,,,,residential,1,120.6013606,31.5443398,,,
,52087,7859962099,,,,,residential,0,120.6023851,31.5423744,,,
,52088,7859962104,,,,,residential,0,120.6005078,31.541995,,,
,52089,7859962105,,,,,residential,1,120.6002396,31.541995,,,
,52090,7859962106,,,,,residential,0,120.6010549,31.5428452,,,
,52091,7859962115,,,,,residential,0,120.6045149,31.5442896,,,
,52092,7859962117,,,,,residential,0,120.6045418,31.5456746,,,
,52093,7859962126,,,,,residential,1,120.6013553,31.5434668,,,
,52094,7859962127,,,,,residential,1,120.6026211,31.5433297,,,
,52095,7859962131,,,,,residential,0,120.605588,31.5442073,,,
,52096,7859962133,,,,,residential,1,120.6068809,31.5440062,,,
,52097,7859962137,,,,,residential,1,120.6059152,31.5450849,,,
,52098,7859962139,,,,,residential,1,120.6049549,31.5462871,,,
,52099,7859962141,,,,,residential,1,120.6042735,31.5460631,,,
,52100,7859962142,,,,,secondary,0,120.6114325,31.5456899,,,
,52101,7859962147,,,,,residential,1,120.6114459,31.5506709,,,
,52102,7859962148,,,,,secondary,0,120.6116781,31.5436226,,,
,52103,7859962150,,,,,residential,0,120.6154204,31.5435449,,,
,52104,7859962151,,,,,residential,0,120.6163967,31.5434992,,,
,52105,7859962152,,,,,residential,0,120.6166059,31.54349,,,
,52106,7859962154,,,,,residential,1,120.6190199,31.5434672,,,
,52107,7859973092,,,,,residential,1,120.6147337,31.5481566,,,
,52108,7859973098,,,,,residential,1,120.6153292,31.5410945,,,
,52109,7859973099,,,,,residential,0,120.6164503,31.544381,,,
,52110,7859973101,,,,,residential,1,120.6163216,31.5410945,,,
,52111,7859973102,,,,,residential,0,120.6166488,31.5443764,,,
,52112,7859973116,,,,,residential,0,120.62491,31.5438645,,,
,52113,7859973119,,,,,residential,1,120.6286168,31.5431194,,,
,52114,7859973120,,,,,residential,0,120.616563,31.548088,,,
,52115,7859973121,,,,,residential,0,120.6167292,31.5480927,,,
,52116,7859973125,,,,,residential,1,120.6167078,31.5466117,,,
,52117,7859973132,,,,,residential,1,120.6158173,31.548984,,,
,52118,7859973345,,,,,residential,0,120.4861277,31.499535,,,
,52119,7859973349,,,,,tertiary,0,120.4815364,31.4994301,,,
,52120,7859973356,,,,,residential,0,120.4893243,31.4996814,,,
,52121,7859973362,,,,,tertiary,0,120.4922253,31.4998463,,,
,52122,7859973363,,,,,residential,0,120.4861223,31.4983644,,,
,52123,7859973364,,,,,residential,0,120.4861116,31.4982455,,,
,52124,7859973365,,,,,residential,0,120.4893458,31.498126,,,
,52125,7859973367,,,,,residential,0,120.4893352,31.4983552,,,
,52126,7859973369,,,,,residential,0,120.4869537,31.4983781,,,
,52127,7859973376,,,,,residential,1,120.4851032,31.4982181,,,
,52128,7859978282,,,,,residential,0,120.4883748,31.4470337,,,
,52129,7859993585,,,,,residential,0,120.4893931,31.4936525,,,
,52130,7859993586,,,,,residential,0,120.4893937,31.4937335,,,
,52131,7859993587,,,,,residential,0,120.4855366,31.4921977,,,
,52132,7859993592,,,,,residential,1,120.4827481,31.4927329,,,
,52133,7859993593,,,,,residential,0,120.4858023,31.4921519,,,
,52134,7859993594,,,,,primary,0,120.4852578,31.4849546,,,
,52135,7859993597,,,,,tertiary,0,120.485188,31.4904353,,,
,52136,7859993598,,,,,residential,0,120.4833434,31.4850414,,,
,52137,7859993620,,,,,tertiary,0,120.4836597,31.4905087,,,
,52138,7859993621,,,,,primary,0,120.4882788,31.4848177,,,
,52139,7859993622,,,,,residential,1,120.4883056,31.4853216,,,
,52140,7859993623,,,,,primary,0,120.4838635,31.484962,,,
,52141,7859993627,,,,,residential,1,120.4837455,31.4826408,,,
,52142,7859993628,,,,,tertiary,0,120.4794107,31.4907305,,,
,52143,7859993631,,,,,residential,1,120.4794804,31.4922216,,,
,52144,7859993632,,,,,residential,1,120.4789066,31.4924868,,,
,52145,7859993634,,,,,tertiary,0,120.4770068,31.4925554,,,
,52146,7859993635,,,,,residential,0,120.4786814,31.4852854,,,
,52147,7859993639,,,,,residential,1,120.4788959,31.4884376,,,
,52148,7859993640,,,,,tertiary,0,120.4814282,31.4802397,,,
,52149,7859993641,,,,,residential,1,120.4790255,31.4804273,,,
,52150,7859993642,,,,,residential,0,120.4815312,31.4802306,,,
,52151,7859993646,,,,,residential,0,120.4861541,31.4760709,,,
,52152,7859993650,,,,,residential,1,120.4840244,31.4795075,,,
,52153,7859993658,,,,,unclassified,0,120.493578,31.4719546,,,
,52154,7859993659,,,,,unclassified,0,120.4936341,31.4719198,,,
,52155,7859993660,,,,,tertiary,0,120.4899612,31.4690096,,,
,52156,7859993661,,,,,tertiary,0,120.4900036,31.4689637,,,
,52157,7859993662,,,,,tertiary,0,120.4899509,31.4689311,,,
,52158,7859993663,,,,,tertiary,0,120.4899084,31.468977,,,
,52159,7859993664,,,,,residential,0,120.4862947,31.4676788,,,
,52160,7859993665,,,,,residential,0,120.4863412,31.4676114,,,
,52161,7859993666,,,,,motorway,0,120.4860548,31.466037,,,
,52162,7859993667,,,,,motorway,0,120.4860938,31.4659882,,,
,52163,7859993668,,,,,motorway,0,120.4859619,31.4658623,,,
,52164,7859993669,,,,,motorway,0,120.4859219,31.4659105,,,
,52165,7859993670,,,,,residential,0,120.4975212,31.4641316,,,
,52166,7859993673,,,,,residential,0,120.4949834,31.4643512,,,
,52167,7859993674,,,,,residential,0,120.4980469,31.4640584,,,
,52168,7859993678,,,,,residential,0,120.5009866,31.4656093,,,
,52169,7859993681,,,,,residential,0,120.4998922,31.4657694,,,
,52170,7859993682,,,,,residential,0,120.4988516,31.4658746,,,
,52171,7859993685,,,,,residential,0,120.4980415,31.4659616,,,
,52172,7859993686,,,,,residential,0,120.4985833,31.4640172,,,
,52173,7859993687,,,,,residential,1,120.4988945,31.4661537,,,
,52174,7859993688,,,,,residential,0,120.5020273,31.4654903,,,
,52175,7859993692,,,,,residential,1,120.5045968,31.465193,,,
,52176,7859993694,,,,,residential,0,120.5017269,31.4636924,,,
,52177,7859993695,,,,,residential,0,120.500713,31.4637931,,,
,52178,7859993698,,,,,residential,1,120.5005843,31.4628415,,,
,52179,7859993699,,,,,residential,0,120.4996455,31.4638937,,,
,52180,7859993701,,,,,residential,1,120.4999352,31.4660988,,,
,52181,7859993703,,,,,residential,0,120.4987282,31.4639669,,,
,52182,7859993708,,,,,residential,0,120.5039424,31.4634408,,,
,52183,7859993716,,,,,residential,1,120.5077779,31.4630703,,,
,52184,7859993719,,,,,residential,1,120.4994846,31.4620226,,,
,52185,7859993720,,,,,residential,1,120.4985619,31.4620272,,,
,52186,7859993726,,,,,residential,1,120.5039102,31.4619386,,,
,52187,7859993727,,,,,residential,1,120.5063403,31.4643638,,,
,52188,7859993729,,,,,residential,0,120.5065871,31.4637415,,,
,52189,7859993730,,,,,residential,0,120.5064119,31.4642417,,,
,52190,7859993731,,,,,residential,0,120.5063693,31.4643144,,,
,52191,7859993732,,,,,residential,1,120.5057663,31.4635356,,,
,52192,7859993747,,,,,residential,0,120.5094034,31.4645422,,,
,52193,7859993755,,,,,residential,0,120.5105782,31.466098,,,
,52194,7859993756,,,,,residential,0,120.5093796,31.4646116,,,
,52195,7859993759,,,,,unclassified,0,120.5075818,31.4616438,,,
,52196,7859993790,,,,,residential,1,120.5058521,31.4579298,,,
,52197,7859993794,,,,,residential,0,120.506056,31.4555454,,,
,52198,7859993797,,,,,residential,1,120.5048602,31.4554687,,,
,52199,7859993808,,,,,unclassified,0,120.4955851,31.4567538,,,
,52200,7859993809,,,,,primary,0,120.4902664,31.4518248,,,
,52201,7859993818,,,,,residential,1,120.4865026,31.4509552,,,
,52202,7859993819,,,,,tertiary,0,120.4916757,31.4521642,,,
,52203,7859993820,,,,,tertiary,0,120.4919804,31.452136,,,
,52204,7859993821,,,,,residential,1,120.484851,31.4494098,,,
,52205,7860011385,,,,,primary,0,120.4913272,31.4459541,,,
,52206,7860011386,,,,,residential,0,120.4906332,31.4481498,,,
,52207,7860011389,,,,,primary,0,120.4911355,31.4470154,,,
,52208,7860011391,,,,,residential,1,120.490939,31.4480766,,,
,52209,7860011393,,,,,residential,1,120.4901343,31.4483604,,,
,52210,7860011394,,,,,residential,1,120.4882675,31.446837,,,
,52211,7860011395,,,,,residential,1,120.4887557,31.4477335,,,
,52212,7860011396,,,,,residential,1,120.4926234,31.4473722,,,
,52213,7860011397,,,,,residential,0,120.4921567,31.4464985,,,
,52214,7860011399,,,,,residential,1,120.4951608,31.4442022,,,
,52215,7860011403,,,,,primary,0,120.4913075,31.4449036,,,
,52216,7860011404,,,,,primary,0,120.4910449,31.4444343,,,
,52217,7860011412,,,,,residential,1,120.4892653,31.4453778,,,
,52218,7860011413,,,,,residential,1,120.4915398,31.4428162,,,
,52219,7860011415,,,,,residential,0,120.4891205,31.4437381,,,
,52220,7860011416,,,,,residential,1,120.4876935,31.4443166,,,
,52221,7860011417,,,,,primary,0,120.4903924,31.4432574,,,
,52222,7860011418,,,,,secondary,0,120.4846793,31.4444106,,,
,52223,7860011432,,,,,residential,1,120.4872968,31.4442003,,,
,52224,7860011434,,,,,secondary,0,120.4864065,31.4436932,,,
,52225,7860011435,,,,,residential,1,120.4858915,31.4419395,,,
,52226,7860011439,,,,,secondary,0,120.4861222,31.4438113,,,
,52227,7860011440,,,,,tertiary,0,120.4919747,31.4393099,,,
,52228,7860011443,,,,,tertiary,0,120.4906383,31.4387557,,,
,52229,7860011444,,,,,residential,0,120.4949248,31.4424566,,,
,52230,7860011446,,,,,secondary,0,120.4939753,31.4406511,,,
,52231,7860011447,,,,,residential,1,120.4939753,31.4406489,,,
,52232,7860011449,,,,,residential,0,120.496121,31.4425802,,,
,52233,7860011462,,,,,residential,0,120.4976338,31.4448106,,,
,52234,7860011470,,,,,residential,1,120.4940182,31.4427037,,,
,52235,7860011477,,,,,residential,0,120.4936266,31.44702,,,
,52236,7860011486,,,,,residential,1,120.4980415,31.4445224,,,
,52237,7860011493,,,,,residential,1,120.4980415,31.4488912,,,
,52238,7860011494,,,,,residential,0,120.4944339,31.4479366,,,
,52239,7860011495,,,,,residential,0,120.4942498,31.4477276,,,
,52240,7860011496,,,,,residential,1,120.4980415,31.451152,,,
,52241,7860011497,,,,,residential,0,120.49721,31.4511978,,,
,52242,7860011508,,,,,tertiary,0,120.4963517,31.4504118,,,
,52243,7860011509,,,,,residential,1,120.4962015,31.4527355,,,
,52244,7860011515,,,,,tertiary,0,120.5108578,31.4508185,,,
,52245,7860011517,,,,,residential,1,120.5105413,31.4534771,,,
,52246,7860011518,,,,,tertiary,0,120.5121433,31.4537426,,,
,52247,7860011519,,,,,residential,1,120.5146337,31.4538799,,,
,52248,7860011520,,,,,residential,0,120.5196869,31.4538887,,,
,52249,7860011522,,,,,residential,0,120.5184156,31.4538659,,,
,52250,7860011527,,,,,residential,1,120.5174017,31.4539345,,,
,52251,7860011529,,,,,tertiary,0,120.5207053,31.4538796,,,
,52252,7860011530,,,,,residential,0,120.5196762,31.4543693,,,
,52253,7860011531,,,,,tertiary,0,120.520684,31.4543784,,,
,52254,7860011539,,,,,unclassified,1,120.5207001,31.4517567,,,
,52255,7860011543,,,,,tertiary,0,120.5197291,31.4530475,,,
,52256,7860011544,,,,,residential,1,120.5157072,31.4520038,,,
,52257,7860011545,,,,,tertiary,0,120.518237,31.4508393,,,
,52258,7860011546,,,,,tertiary,0,120.5183816,31.4498216,,,
,52259,7860011547,,,,,tertiary,0,120.5278603,31.4382625,,,
,52260,7860011549,,,,,primary,0,120.5265864,31.4354192,,,
,52261,7860011557,,,,,primary,0,120.5142012,31.4375293,,,
,52262,7860011558,,,,,primary,0,120.5142016,31.4375279,,,
,52263,7860011559,,,,,residential,1,120.5136458,31.4289568,,,
,52264,7860011562,,,,,primary,0,120.5100239,31.4293457,,,
,52265,7860011563,,,,,tertiary,0,120.5043257,31.430988,,,
,52266,7860011566,,,,,tertiary,0,120.5067735,31.4309514,,,
,52267,7860011567,,,,,residential,1,120.5039531,31.4297523,,,
,52268,7860011569,,,,,residential,0,120.5022311,31.4298393,,,
,52269,7860011573,,,,,tertiary,0,120.5005828,31.4298301,,,
,52270,7860011577,,,,,residential,1,120.4980469,31.4301871,,,
,52271,7860011578,,,,,residential,1,120.5011904,31.4295738,,,
,52272,7860011579,,,,,residential,0,120.5022204,31.4295418,,,
,52273,7860011580,,,,,residential,1,120.503937,31.4295143,,,
,52274,7860011581,,,,,residential,0,120.5022097,31.4290475,,,
,52275,7860011585,,,,,residential,1,120.5031806,31.4307683,,,
,52276,7860011586,,,,,tertiary,0,120.5042858,31.4290201,,,
,52277,7860011589,,,,,tertiary,0,120.5005685,31.4290842,,,
,52278,7860011590,,,,,residential,0,120.5039886,31.4290241,,,
,52279,7860011591,,,,,residential,0,120.50428,31.4290202,,,
,52280,7860011592,,,,,residential,1,120.4981873,31.4262595,,,
,52281,7860011599,,,,,secondary,0,120.4990669,31.4273929,,,
,52282,7860011600,,,,,secondary,0,120.4973496,31.4274116,,,
,52283,7860011601,,,,,residential,0,120.4973174,31.4262965,,,
,52284,7860011604,,,,,residential,1,120.4979396,31.4258161,,,
,52285,7860011605,,,,,secondary,0,120.4962968,31.4263286,,,
,52286,7860520416,,,,,unclassified,0,120.602417,31.2303532,,,
,52287,7860520417,,,,,unclassified,0,120.6018752,31.2308119,,,
,52288,7860763395,,,,,footway,0,120.6826248,31.16168,,,
,52289,7860763399,,,,,footway,0,120.6825983,31.1616066,,,
,52290,7860763400,,,,,footway,0,120.6826848,31.1615223,,,
,52291,7860763402,,,,,footway,0,120.6826953,31.1616712,,,
,52292,7860763406,,,,,footway,0,120.6827926,31.1617139,,,
,52293,7860763408,,,,,footway,0,120.6828357,31.1618043,,,
,52294,7860763431,,,,,footway,0,120.682776,31.1626486,,,
,52295,7861628357,,,,,tertiary,0,120.660815,31.3221241,,,
,52296,7861628360,,,,,primary,0,120.6755723,31.3144405,,,
,52297,7863420086,,,,,secondary,0,120.9611772,31.5081283,,,
,52298,7863420087,,,,,tertiary,0,120.9651343,31.5090049,,,
,52299,7863420088,,,,,secondary,0,120.9634487,31.5039927,,,
,52300,7863420089,,,,,tertiary,0,120.9663972,31.5046504,,,
,52301,7863420126,,,,,residential,0,120.955038,31.5483532,,,
,52302,7863420127,,,,,residential,1,120.9546628,31.5508375,,,
,52303,7863420133,,,,,secondary,0,120.9762352,31.501464,,,
,52304,7863420134,,,,,tertiary,1,120.9808442,31.50415,,,
,52305,7863420139,,,,,tertiary,1,120.9728572,31.5028977,,,
,52306,7863420142,,,,,tertiary,0,120.9705038,31.5015447,,,
,52307,7864552704,,,,,tertiary,0,120.5147032,31.3580436,,,
,52308,7866686777,,,,,primary,0,120.5969173,31.3527967,,,
,52309,7866686783,,,,,footway,1,120.6037981,31.3627539,,,
,52310,7866979140,,,,,footway,0,120.6584671,31.3198965,,,
,52311,7867071370,,,,,footway,0,120.5756164,31.3358424,,,
,52312,7871551502,,,,,unclassified,0,120.5953946,31.2439362,,,
,52313,7871750420,,,,,unclassified,0,120.5935147,31.2464937,,,
,52314,7871750421,,,,,unclassified,0,120.5935952,31.2469592,,,
,52315,7872537685,,,,,trunk,0,120.5257534,31.3683566,,,
,52316,7872537686,,,,,trunk,0,120.5258746,31.3682325,,,
,52317,7872537687,,,,,trunk,0,120.5251118,31.3678074,,,
,52318,7872537688,,,,,trunk,0,120.5252319,31.3676775,,,
,52319,7872537689,,,,,footway,1,120.5219243,31.3656052,,,
,52320,7872537690,,,,,footway,0,120.522214,31.3658159,,,
,52321,7872537691,,,,,footway,1,120.5226056,31.3650257,,,
,52322,7872537692,,,,,footway,0,120.522847,31.3652342,,,
,52323,7872537693,crossing,,,,tertiary,0,120.5227332,31.365136,,,
,52324,7872537694,crossing,,,,tertiary,0,120.5220944,31.3657289,,,
,52325,7877045119,turning_circle,,,,unclassified,1,120.730789,31.3557305,,,
,52326,7882176555,,,,,secondary,0,120.6214431,31.3345649,,,
,52327,7882176556,,,,,secondary,0,120.621348,31.3345546,,,
,52328,7882176557,,,,,secondary,0,120.6219101,31.3321333,,,
,52329,7882176558,,,,,footway,1,120.6219194,31.332398,,,
,52330,7882921351,,,,,secondary,0,120.5592321,31.3129128,,,
,52331,7883877511,,,,,secondary,0,120.5593638,31.3129492,,,
,52332,7885933001,,,,,secondary,0,120.8436374,31.2771736,,,
,52333,7886936370,,,,,residential,0,120.9052882,31.5074386,,,
,52334,7886936372,,,,,tertiary,0,120.9017771,31.5072841,,,
,52335,7886936373,,,,,tertiary,0,120.9025925,31.5067085,,,
,52336,7886936375,,,,,residential,1,120.9069435,31.5009723,,,
,52337,7886936376,,,,,tertiary,0,120.909561,31.5010303,,,
,52338,7886946677,,,,,secondary,0,120.8397609,31.5537589,,,
,52339,7889230658,,,,,unclassified,1,120.5801442,31.5025677,,,
,52340,7889230664,,,,,residential,0,120.574001,31.5001846,,,
,52341,7889230665,,,,,tertiary,0,120.574666,31.5023197,,,
,52342,7889230667,,,,,tertiary,0,120.5721037,31.5005688,,,
,52343,7889230668,,,,,unclassified,0,120.5451577,31.4910325,,,
,52344,7889230673,,,,,residential,1,120.542492,31.4917686,,,
,52345,7889230677,,,,,residential,1,120.5396913,31.485125,,,
,52346,7889246912,,,,,residential,1,120.3678736,31.5120164,,,
,52347,7889246922,,,,,service,0,120.3666936,31.5131112,,,
,52348,7889246924,,,,,residential,1,120.3662109,31.5135798,,,
,52349,7889249204,,,,,residential,1,120.5574417,31.4774446,,,
,52350,7889249205,,,,,residential,0,120.5271538,31.471535,,,
,52351,7889249211,,,,,residential,1,120.5242735,31.472372,,,
,52352,7889249214,,,,,residential,0,120.5189898,31.4640076,,,
,52353,7889249218,,,,,unclassified,0,120.5203253,31.463257,,,
,52354,7889249242,,,,,residential,1,120.5161518,31.4715198,,,
,52355,7889249243,,,,,residential,1,120.4661179,31.4474588,,,
,52356,7889249245,,,,,trunk,0,120.460928,31.4470606,,,
,52357,7889249246,,,,,residential,0,120.4547614,31.4433586,,,
,52358,7889249248,,,,,residential,0,120.4572129,31.4436744,,,
,52359,7889249253,,,,,residential,0,120.4605335,31.4441092,,,
,52360,7889249254,,,,,residential,1,120.4571057,31.444123,,,
,52361,7889249257,,,,,tertiary,0,120.4574168,31.4425973,,,
,52362,7889249258,,,,,tertiary,0,120.4607213,31.4428718,,,
,52363,7889249259,,,,,unclassified,0,120.4608184,31.4422794,,,
,52364,7889249260,,,,,residential,0,120.4540962,31.4432624,,,
,52365,7889249261,,,,,residential,0,120.4518539,31.4429786,,,
,52366,7889249262,,,,,residential,0,120.4527551,31.4430793,,,
,52367,7889249264,,,,,residential,0,120.4550672,31.4414773,,,
,52368,7889249265,,,,,residential,0,120.4554103,31.4415001,,,
,52369,7889249266,,,,,residential,1,120.4546594,31.4384064,,,
,52370,7889249279,,,,,residential,0,120.4532164,31.4411935,,,
,52371,7889249284,,,,,residential,1,120.4524386,31.4450201,,,
,52372,7889249292,,,,,residential,0,120.4493648,31.4451483,,,
,52373,7889249294,,,,,residential,0,120.4497564,31.4427132,,,
,52374,7889249299,,,,,residential,1,120.4470205,31.443299,,,
,52375,7889249301,,,,,residential,1,120.4519772,31.4420037,,,
,52376,7889249308,,,,,residential,1,120.4492843,31.4459401,,,
,52377,7889249309,,,,,residential,1,120.4492307,31.4399442,,,
,52378,7889249317,,,,,residential,0,120.4473585,31.4414864,,,
,52379,7889249320,,,,,residential,0,120.4453897,31.4417153,,,
,52380,7889249340,,,,,residential,0,120.4459101,31.440292,,,
,52381,7889249341,,,,,residential,0,120.4443329,31.4389648,,,
,52382,7889249344,,,,,residential,0,120.4466879,31.4409007,,,
,52383,7889249346,,,,,residential,0,120.4431045,31.4401135,,,
,52384,7889249352,,,,,residential,1,120.4414951,31.4417107,,,
,52385,7889249355,,,,,residential,0,120.448721,31.4383241,,,
,52386,7889249386,,,,,residential,1,120.45349,31.4335233,,,
,52387,7889249395,,,,,residential,0,120.435005,31.4453219,,,
,52388,7889249396,,,,,residential,1,120.434828,31.4451891,,,
,52389,7889249400,,,,,residential,1,120.4362863,31.4441271,,,
,52390,7889249401,,,,,unclassified,0,120.4337329,31.443143,,,
,52391,7889249404,,,,,residential,0,120.4324991,31.4442189,,,
,52392,7889249407,,,,,residential,1,120.4296345,31.446938,,,
,52393,7889249408,,,,,residential,0,120.4326239,31.4440278,,,
,52394,7889371934,,,,,footway,1,120.6245555,31.3234703,,,
,52395,7889512918,,,,,primary,0,120.9637211,31.3856134,,,
,52396,7890146402,,,,,footway,0,120.640216,31.3019776,,,
,52397,7892220223,,,,,residential,0,120.7693069,31.5531638,,,
,52398,7892220224,,,,,residential,1,120.7641137,31.553547,,,
,52399,7892220226,,,,,residential,0,120.7655373,31.553523,,,
,52400,7892220232,,,,,residential,0,120.7704594,31.5530134,,,
,52401,7893367364,,,,,primary,0,120.9748203,31.3843789,,,
,52402,7893367365,,,,,primary,0,120.9748337,31.3840354,,,
,52403,7896065495,,,,,tertiary,0,120.4592935,31.4646978,,,
,52404,7896368599,,,,,footway,0,120.3148051,31.4684197,,,
,52405,7896368600,,,,,footway,0,120.3147778,31.468527,,,
,52406,7896368601,,,,,footway,0,120.3143652,31.4677128,,,
,52407,7896368602,,,,,footway,0,120.3142351,31.467709,,,
,52408,7899232458,,,,,service,1,120.7681847,31.3109756,,,
,52409,7899232459,,,,,service,0,120.769795,31.3109949,,,
,52410,7902275547,traffic_signals,,signal,,tertiary,0,120.7707743,31.2999363,288,,
,52411,7902275548,traffic_signals,,signal,,secondary,0,120.770473,31.3046412,166,,
,52412,7902275553,traffic_signals,,signal,,tertiary,0,120.7706692,31.3016291,286,,
,52413,7902275555,traffic_signals,,signal,,tertiary,0,120.7705652,31.3029736,287,,
,52414,7902275558,crossing,,,,secondary,0,120.7620988,31.3060335,,,
,52415,7902275559,,,,,primary,0,120.762625,31.3115921,,,
,52416,7902275563,crossing,,,,secondary,0,120.7619995,31.3060634,,,
,52417,7902275565,,,,,tertiary,0,120.7708482,31.2987169,,,
,52418,7902529321,,,,,service,0,120.8168774,31.3059698,,,
,52419,7902529322,,,,,tertiary,0,120.8199323,31.3067353,,,
,52420,7902529323,,,,,tertiary,0,120.8256658,31.308068,,,
,52421,7902529324,crossing,,,,footway,0,120.8212614,31.3070527,,,
,52422,7902529326,,,,,residential,0,120.8214414,31.3070941,,,
,52423,7902529327,crossing,,,,footway,0,120.8230748,31.3074838,,,
,52424,7902529328,,,,,secondary,0,120.8190441,31.3064949,,,
,52425,7902529329,crossing,,,,footway,0,120.8198283,31.3067062,,,
,52426,7902529331,,,,,secondary,0,120.822788,31.307417,,,
,52427,7902529333,crossing,,,,footway,0,120.8215024,31.307108,,,
,52428,7902529334,,,,,unclassified,0,120.8173466,31.3060632,,,
,52429,7902529335,crossing,,,,footway,0,120.8162799,31.3058588,,,
,52430,7902529336,,,,,service,0,120.8183143,31.306278,,,
,52431,7902529337,crossing,,,,secondary,0,120.817426,31.3060771,,,
,52432,7902529338,,,,,secondary,0,120.822912,31.3074439,,,
,52433,7902529339,,,,,service,0,120.8241614,31.3077312,,,
,52434,7902529340,crossing,,,,footway,0,120.8200513,31.306766,,,
,52435,7902529341,crossing,,,,secondary,0,120.8255499,31.3080483,,,
,52436,7902529342,,,,,residential,0,120.8213251,31.3070661,,,
,52437,7902529343,,,,,secondary,0,120.8185237,31.3063439,,,
,52438,7902529344,crossing,,,,footway,0,120.8242839,31.3077564,,,
,52439,7902529345,crossing,,,,footway,0,120.8226033,31.3073702,,,
,52440,7912026819,,,,,unclassified,0,120.3157815,31.4918403,,,
,52441,7912201475,,,,,secondary,0,120.6015645,31.3358921,,,
,52442,7916772921,,,,,secondary,0,120.6213198,31.3328509,,,
,52443,7916772925,,,,,cycleway,1,120.6213098,31.3330191,,,
,52444,7916772930,,,,,cycleway,0,120.6213368,31.3332487,,,
,52445,7916772932,,,,,cycleway,0,120.6212989,31.3334491,,,
,52446,7916772942,,,,,secondary,0,120.62097,31.3360099,,,
,52447,7916772943,,,,,cycleway,0,120.6211053,31.3342609,,,
,52448,7916772944,,,,,cycleway,0,120.6211303,31.334156,,,
,52449,7916772945,,,,,cycleway,0,120.6212011,31.333859,,,
,52450,7916772954,,,,,cycleway,0,120.6219709,31.3335324,,,
,52451,7916772956,,,,,cycleway,0,120.6218049,31.333964,,,
,52452,7916772958,,,,,cycleway,0,120.6216569,31.3342522,,,
,52453,7916772959,,,,,cycleway,0,120.6215937,31.3344571,,,
,52454,7918433222,,,,,motorway,0,120.8394086,31.2544902,,,
