name,cell_id,element,num_element,activity_type,ctrl_type,node_type,poi_id,x_coord,y_coord,boundary
,98,29307;37269;37282;39963,4,residential;residential;residential;residential,,,,-111.74521608,33.28565083,"POLYGON ((-111.74720755 33.28661353, -111.74322461 33.28661353, -111.74322461 33.28468813, -111.74720755 33.28468813, -111.74720755 33.28661353))"
,99,10777;13902;22470;25828,4,residential;residential;residential;residential,,,,-111.74123314,33.28565083,"POLYGON ((-111.74322461 33.28661353, -111.73924166 33.28661353, -111.73924166 33.28468813, -111.74322461 33.28468813, -111.74322461 33.28661353))"
,100,13903,1,secondary,,,,-111.73725019,33.28565083,"POLYGON ((-111.73924166 33.28661353, -111.73525872 33.28661353, -111.73525872 33.28468813, -111.73924166 33.28468813, -111.73924166 33.28661353))"
,101,50168;50178;50179;50181;50972;50973;50974;50975;50976,9,residential;residential;residential;residential;residential;residential;residential;residential;residential,,,,-111.73326725,33.28565083,"POLYGON ((-111.73525872 33.28661353, -111.73127578 33.28661353, -111.73127578 33.28468813, -111.73525872 33.28468813, -111.73525872 33.28661353))"
,102,36099;36101;36381;37977;45221;45224;50165;50166;50167;50180;50182;50963;50967;50968;50969;50983,16,residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential,,,,-111.72928431,33.28565083,"POLYGON ((-111.73127578 33.28661353, -111.72729284 33.28661353, -111.72729284 33.28468813, -111.73127578 33.28468813, -111.73127578 33.28661353))"
,103,29358;29359;36100;37975;38108;45220;45222;45223;45225;49394,10,residential;residential;residential;residential;residential;residential;residential;residential;residential;residential,,,,-111.72530137,33.28565083,"POLYGON ((-111.72729284 33.28661353, -111.7233099 33.28661353, -111.7233099 33.28468813, -111.72729284 33.28468813, -111.72729284 33.28661353))"
,104,7178;7179;24961;29357;29360;29364;36094;37236;37972;37973;39793;40495;44637,13,residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;secondary;residential,,,,-111.72131842,33.28565083,"POLYGON ((-111.7233099 33.28661353, -111.71932695 33.28661353, -111.71932695 33.28468813, -111.7233099 33.28468813, -111.7233099 33.28661353))"
,105,8809;20202;22143;48270,4,residential;tertiary;residential;residential,,,,-111.71733548,33.28565083,"POLYGON ((-111.71932695 33.28661353, -111.71534401 33.28661353, -111.71534401 33.28468813, -111.71932695 33.28468813, -111.71932695 33.28661353))"
,106,29309;29310;29311,3,residential;residential;residential,,,,-111.71335254,33.28565083,"POLYGON ((-111.71534401 33.28661353, -111.71136107 33.28661353, -111.71136107 33.28468813, -111.71534401 33.28468813, -111.71534401 33.28661353))"
,107,22142;29336;29339;29340;29341;29342;29343;29344,8,tertiary;residential;residential;residential;residential;residential;tertiary;residential,,,,-111.7093696,33.28565083,"POLYGON ((-111.71136107 33.28661353, -111.70737813 33.28661353, -111.70737813 33.28468813, -111.71136107 33.28468813, -111.71136107 33.28661353))"
,108,29338;29345;30301;30335;30391;51078,6,residential;residential;residential;residential;residential;residential,,,,-111.70538666,33.28565083,"POLYGON ((-111.70737813 33.28661353, -111.70339519 33.28661353, -111.70339519 33.28468813, -111.70737813 33.28468813, -111.70737813 33.28661353))"
,109,30300;30302;30305;30332;39593;39594;40076;40077;40085;40088;51079;51080;51696,13,residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential,,,,-111.70140371,33.28565083,"POLYGON ((-111.70339519 33.28661353, -111.69941224 33.28661353, -111.69941224 33.28468813, -111.70339519 33.28468813, -111.70339519 33.28661353))"
,110,40083,1,tertiary,,,,-111.69742077,33.28565083,"POLYGON ((-111.69941224 33.28661353, -111.6954293 33.28661353, -111.6954293 33.28468813, -111.69941224 33.28468813, -111.69941224 33.28661353))"
,111,30311;30312;30317;30320;30328;30344;30345;30347;30355;30362;30374;45090;47189;47190,14,residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;tertiary;tertiary,,,,-111.69343783,33.28565083,"POLYGON ((-111.6954293 33.28661353, -111.69144636 33.28661353, -111.69144636 33.28468813, -111.6954293 33.28468813, -111.6954293 33.28661353))"
,112,30313;30314;30315;30316;30330;30331;30338;30339;30342;30346;30351;30364;30369;30375;30382;30388;40065;40068;40069;40070,20,residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential,,,,-111.68945489,33.28565083,"POLYGON ((-111.69144636 33.28661353, -111.68746342 33.28661353, -111.68746342 33.28468813, -111.69144636 33.28468813, -111.69144636 33.28661353))"
,113,30327;30386;30389;34166;34167;34169;40060;46004;46005;50349,10,residential;residential;residential;primary;primary;primary;primary;primary;primary;unclassified,,,,-111.68547195,33.28565083,"POLYGON ((-111.68746342 33.28661353, -111.68348047 33.28661353, -111.68348047 33.28468813, -111.68746342 33.28468813, -111.68746342 33.28661353))"
,114,34168,1,unclassified,,,,-111.681489,33.28565083,"POLYGON ((-111.68348047 33.28661353, -111.67949753 33.28661353, -111.67949753 33.28468813, -111.68348047 33.28468813, -111.68348047 33.28661353))"
,115,24719;46023;46067;46068,4,secondary;secondary;secondary;secondary,signal,,,-111.66954018,33.28565083,"POLYGON ((-111.67153165 33.28661353, -111.66754871 33.28661353, -111.66754871 33.28468813, -111.67153165 33.28468813, -111.67153165 33.28661353))"
,116,34163,1,secondary,,,,-111.66555723,33.28565083,"POLYGON ((-111.66754871 33.28661353, -111.66356576 33.28661353, -111.66356576 33.28468813, -111.66754871 33.28468813, -111.66754871 33.28661353))"
,117,34161;34162,2,secondary;secondary,,,,-111.66157429,33.28565083,"POLYGON ((-111.66356576 33.28661353, -111.65958282 33.28661353, -111.65958282 33.28468813, -111.66356576 33.28468813, -111.66356576 33.28661353))"
,118,52130,1,secondary,,,,-111.64962547,33.28565083,"POLYGON ((-111.65161694 33.28661353, -111.647634 33.28661353, -111.647634 33.28468813, -111.65161694 33.28468813, -111.65161694 33.28661353))"
,119,45708,1,secondary,,,,-111.99614143,33.28757623,"POLYGON ((-111.9981329 33.28853893, -111.99414996 33.28853893, -111.99414996 33.28661353, -111.9981329 33.28661353, -111.9981329 33.28853893))"
,120,44795,1,secondary,,,,-111.97622672,33.28757623,"POLYGON ((-111.97821819 33.28853893, -111.97423525 33.28853893, -111.97423525 33.28661353, -111.97821819 33.28661353, -111.97821819 33.28853893))"
,121,26277,1,motorway,,,,-111.97224378,33.28757623,"POLYGON ((-111.97423525 33.28853893, -111.9702523 33.28853893, -111.9702523 33.28661353, -111.97423525 33.28661353, -111.97423525 33.28853893))"
,122,803;27615;47707,3,residential;tertiary;tertiary,,,,-111.96427789,33.28757623,"POLYGON ((-111.96626936 33.28853893, -111.96228642 33.28853893, -111.96228642 33.28661353, -111.96626936 33.28661353, -111.96626936 33.28853893))"
,123,755;42090,2,tertiary;secondary,signal,,,-111.96029495,33.28757623,"POLYGON ((-111.96228642 33.28853893, -111.95830348 33.28853893, -111.95830348 33.28661353, -111.96228642 33.28661353, -111.96228642 33.28853893))"
,124,33980;33981;33982;39761;39762;47711,6,tertiary;tertiary;tertiary;tertiary;tertiary;tertiary,,,,-111.94436318,33.28757623,"POLYGON ((-111.94635465 33.28853893, -111.94237171 33.28853893, -111.94237171 33.28661353, -111.94635465 33.28661353, -111.94635465 33.28853893))"
,125,33979;50072,2,residential;residential,,,,-111.9363973,33.28757623,"POLYGON ((-111.93838877 33.28853893, -111.93440583 33.28853893, -111.93440583 33.28661353, -111.93838877 33.28661353, -111.93838877 33.28853893))"
,126,33978,1,residential,,,,-111.93241435,33.28757623,"POLYGON ((-111.93440583 33.28853893, -111.93042288 33.28853893, -111.93042288 33.28661353, -111.93440583 33.28661353, -111.93440583 33.28853893))"
,127,36345;36346;36347;36348;36349;36350;36351;36857;36858;43560;43561;43562;43563,13,tertiary;tertiary;tertiary;tertiary;tertiary;tertiary;tertiary;tertiary;secondary;secondary;secondary;secondary;secondary,signal;signal;signal;signal,,,-111.89258494,33.28757623,"POLYGON ((-111.89457641 33.28853893, -111.89059346 33.28853893, -111.89059346 33.28661353, -111.89457641 33.28661353, -111.89457641 33.28853893))"
,128,32095;32098;32100;47770,4,tertiary;tertiary;tertiary;tertiary,,,,-111.88860199,33.28757623,"POLYGON ((-111.89059346 33.28853893, -111.88661052 33.28853893, -111.88661052 33.28661353, -111.89059346 33.28661353, -111.89059346 33.28853893))"
,129,26148;28205;32661,3,motorway;residential;motorway,,,,-111.88063611,33.28757623,"POLYGON ((-111.88262758 33.28853893, -111.87864464 33.28853893, -111.87864464 33.28661353, -111.88262758 33.28661353, -111.88262758 33.28853893))"
,130,13590;26653;26738;26739;27456;36281;36282;36284;36285;43232;45512;48787;48813;50305;50418,15,secondary;motorway;secondary;motorway;secondary;secondary;secondary;motorway;secondary;motorway;secondary;motorway;motorway;secondary;secondary,signal;signal;signal;signal,,,-111.87665316,33.28757623,"POLYGON ((-111.87864464 33.28853893, -111.87466169 33.28853893, -111.87466169 33.28661353, -111.87864464 33.28661353, -111.87864464 33.28853893))"
,131,5912;5913;24104;24105;24816;25884;51857,7,residential;residential;residential;residential;residential;residential;motorway,,,,-111.87267022,33.28757623,"POLYGON ((-111.87466169 33.28853893, -111.87067875 33.28853893, -111.87067875 33.28661353, -111.87466169 33.28661353, -111.87466169 33.28853893))"
,132,1418;1419;5117;9415;19318;19319;26150;31706,8,residential;residential;residential;residential;residential;residential;motorway;motorway,,,,-111.86868728,33.28757623,"POLYGON ((-111.87067875 33.28853893, -111.86669581 33.28853893, -111.86669581 33.28661353, -111.87067875 33.28661353, -111.87067875 33.28853893))"
,133,7210;9543;26149;26751;27455;32660,6,residential;residential;motorway;motorway;residential;motorway,,,,-111.86470434,33.28757623,"POLYGON ((-111.86669581 33.28853893, -111.86271287 33.28853893, -111.86271287 33.28661353, -111.86669581 33.28661353, -111.86669581 33.28853893))"
,134,26750;26753;33244;33246;35156;35157;35158;35159;39905;39906;42655;45364;45365;48814;48816;51354,16,motorway;secondary;secondary;secondary;secondary;secondary;secondary;motorway;secondary;secondary;motorway;motorway;motorway;motorway;motorway;motorway,signal;signal;signal;signal,,,-111.8607214,33.28757623,"POLYGON ((-111.86271287 33.28853893, -111.85872993 33.28853893, -111.85872993 33.28661353, -111.86271287 33.28661353, -111.86271287 33.28853893))"
,135,42658;45366;48815;48817,4,motorway;motorway;motorway;motorway,,,,-111.85673845,33.28757623,"POLYGON ((-111.85872993 33.28853893, -111.85474698 33.28853893, -111.85474698 33.28661353, -111.85872993 33.28661353, -111.85872993 33.28853893))"
,136,26732;26752;50023;50027;50030,5,motorway;motorway;residential;residential;residential,,,,-111.85275551,33.28757623,"POLYGON ((-111.85474698 33.28853893, -111.85076404 33.28853893, -111.85076404 33.28661353, -111.85474698 33.28661353, -111.85474698 33.28853893))"
,137,26745;33245;50024,3,motorway;motorway;residential,,,,-111.84877257,33.28757623,"POLYGON ((-111.85076404 33.28853893, -111.8467811 33.28853893, -111.8467811 33.28661353, -111.85076404 33.28661353, -111.85076404 33.28853893))"
,138,26744;42656;48822,3,motorway;motorway;motorway,,,,-111.84478963,33.28757623,"POLYGON ((-111.8467811 33.28853893, -111.84279816 33.28853893, -111.84279816 33.28661353, -111.8467811 33.28661353, -111.8467811 33.28853893))"
,139,26654;26655;26730;26731;26742;26743;26746;26747;31123;32536;32538;32539;42657;42659;48342;48343;48821,17,motorway;motorway;motorway;motorway;primary;motorway;motorway;motorway;motorway;motorway;primary;motorway;primary;motorway;primary;primary;motorway,signal;signal;signal;signal,,,-111.84080669,33.28757623,"POLYGON ((-111.84279816 33.28853893, -111.83881522 33.28853893, -111.83881522 33.28661353, -111.84279816 33.28661353, -111.84279816 33.28853893))"
,140,26728;26729;26740;26741;27614,5,motorway;motorway;motorway;motorway;motorway,,,,-111.83682375,33.28757623,"POLYGON ((-111.83881522 33.28853893, -111.83483227 33.28853893, -111.83483227 33.28661353, -111.83881522 33.28661353, -111.83881522 33.28853893))"
,141,7537;14576;23086;30050;30077;30079;47331;47332;50708,9,tertiary;residential;residential;tertiary;tertiary;residential;tertiary;tertiary;residential,,,,-111.8328408,33.28757623,"POLYGON ((-111.83483227 33.28853893, -111.83084933 33.28853893, -111.83084933 33.28661353, -111.83483227 33.28661353, -111.83483227 33.28853893))"
,142,7155;7156;16195;20682,4,residential;residential;residential;residential,,,,-111.82885786,33.28757623,"POLYGON ((-111.83084933 33.28853893, -111.82686639 33.28853893, -111.82686639 33.28661353, -111.83084933 33.28661353, -111.83084933 33.28853893))"
,143,16196;16197;21509;21990;29968;29969;29972;51615,8,residential;secondary;residential;residential;secondary;residential;residential;residential,,,,-111.82487492,33.28757623,"POLYGON ((-111.82686639 33.28853893, -111.82288345 33.28853893, -111.82288345 33.28661353, -111.82686639 33.28661353, -111.82686639 33.28853893))"
,144,24372;29961;29971,3,residential;residential;residential,,,,-111.82089198,33.28757623,"POLYGON ((-111.82288345 33.28853893, -111.81890051 33.28853893, -111.81890051 33.28661353, -111.82288345 33.28661353, -111.82288345 33.28853893))"
,145,37290,1,residential,,,,-111.81690904,33.28757623,"POLYGON ((-111.81890051 33.28853893, -111.81491756 33.28853893, -111.81491756 33.28661353, -111.81890051 33.28661353, -111.81890051 33.28853893))"
,146,29979;29980;29995;29996;30001,5,residential;residential;residential;residential;residential,,,,-111.81292609,33.28757623,"POLYGON ((-111.81491756 33.28853893, -111.81093462 33.28853893, -111.81093462 33.28661353, -111.81491756 33.28661353, -111.81491756 33.28853893))"
,147,29998;30004;30007;30021;30022;30023;30025;37951;44916;44917;44918;44919;44920;47324;47325,15,residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;tertiary;tertiary,,,,-111.80894315,33.28757623,"POLYGON ((-111.81093462 33.28853893, -111.80695168 33.28853893, -111.80695168 33.28661353, -111.81093462 33.28661353, -111.81093462 33.28853893))"
,148,12016;12017;20048;22228;22229;37959;47328,7,residential;residential;residential;residential;residential;residential;tertiary,,,,-111.80496021,33.28757623,"POLYGON ((-111.80695168 33.28853893, -111.80296874 33.28853893, -111.80296874 33.28661353, -111.80695168 33.28661353, -111.80695168 33.28853893))"
,149,20328;20329;22807;22808;24985;24986,6,residential;residential;residential;residential;residential;residential,,,,-111.80097727,33.28757623,"POLYGON ((-111.80296874 33.28853893, -111.7989858 33.28853893, -111.7989858 33.28661353, -111.80296874 33.28661353, -111.80296874 33.28853893))"
,150,24987;30026;30032;30040;30045;45189;45190;45191;45192;45193;45194;45195;45196;45197;45198;45199;45200,17,residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential,,,,-111.79699433,33.28757623,"POLYGON ((-111.7989858 33.28853893, -111.79500285 33.28853893, -111.79500285 33.28661353, -111.7989858 33.28661353, -111.7989858 33.28853893))"
,151,30041;30042;30049,3,residential;residential;residential,,,,-111.79301138,33.28757623,"POLYGON ((-111.79500285 33.28853893, -111.79101991 33.28853893, -111.79101991 33.28661353, -111.79500285 33.28661353, -111.79500285 33.28853893))"
