name,link_id,from_cell_id,to_cell_id,length,lanes,free_speed,capacity,geometry,allowed_uses,number_of_micro_link
,12913,1021,1020,83.04997567027127,,,,"LINESTRING (-111.82089198 33.30875567, -111.82487492 33.30875567)",auto,2
,12914,1023,1024,50.095204377085416,1.3333333333333333,40.0,,"LINESTRING (-111.81292609 33.30875567, -111.80894315 33.30875567)",auto,3
,12915,1024,1023,50.095204377085416,1.0,40.0,,"LINESTRING (-111.80894315 33.30875567, -111.81292609 33.30875567)",auto,3
,12916,1018,1019,200.2046044916902,,,,"LINESTRING (-111.8328408 33.30875567, -111.82885786 33.30875567)",auto,2
,12917,1019,1018,200.2046044916902,,,,"LINESTRING (-111.82885786 33.30875567, -111.8328408 33.30875567)",auto,2
,12918,1019,1020,206.58089841470309,,,,"LINESTRING (-111.82885786 33.30875567, -111.82487492 33.30875567)",auto,2
,12919,1020,1019,206.58089841470309,,,,"LINESTRING (-111.82487492 33.30875567, -111.82885786 33.30875567)",auto,2
,12920,2771,2847,146.01239419817657,,,,"LINESTRING (-111.7850455 33.35111454, -111.78902844 33.35303994)",auto,1
,12921,2847,2771,146.01239419817657,,,,"LINESTRING (-111.78902844 33.35303994, -111.7850455 33.35111454)",auto,1
,12922,2855,2856,41.46940808797679,,,,"LINESTRING (-111.7571649 33.35303994, -111.75318196 33.35303994)",auto,1
,12923,2856,2855,41.46940808797679,,,,"LINESTRING (-111.75318196 33.35303994, -111.7571649 33.35303994)",auto,1
,12924,2856,2924,130.91404822580185,,,,"LINESTRING (-111.75318196 33.35303994, -111.75318196 33.35496535)",auto,2
,12925,2924,2856,130.91404822580185,,,,"LINESTRING (-111.75318196 33.35496535, -111.75318196 33.35303994)",auto,2
,12926,2866,2865,281.51587396243855,1.0,,,"LINESTRING (-111.7093696 33.35303994, -111.71335254 33.35303994)",auto,3
,12927,2865,2866,282.0609697601893,1.0,,,"LINESTRING (-111.71335254 33.35303994, -111.7093696 33.35303994)",auto,3
,12928,2852,2776,239.06722139384559,,,,"LINESTRING (-111.76911373 33.35303994, -111.76513079 33.35111454)",auto,1
,12929,2776,2852,239.06722139384559,,,,"LINESTRING (-111.76513079 33.35111454, -111.76911373 33.35303994)",auto,1
,12930,2776,2854,148.4251434822486,,,,"LINESTRING (-111.76513079 33.35111454, -111.76114784 33.35303994)",auto,1
,12931,2854,2776,148.4251434822486,,,,"LINESTRING (-111.76114784 33.35303994, -111.76513079 33.35111454)",auto,1
,12932,2854,2855,328.3287191311799,,,,"LINESTRING (-111.76114784 33.35303994, -111.7571649 33.35303994)",auto,2
,12933,2855,2854,328.3287191311799,,,,"LINESTRING (-111.7571649 33.35303994, -111.76114784 33.35303994)",auto,2
,12934,2867,2866,104.97256474534173,,,,"LINESTRING (-111.70538666 33.35303994, -111.7093696 33.35303994)",auto,2
,12935,2866,2867,104.97256474534173,,,,"LINESTRING (-111.7093696 33.35303994, -111.70538666 33.35303994)",auto,2
,12936,2775,2851,170.17433473697827,,,,"LINESTRING (-111.76911373 33.35111454, -111.77309667 33.35303994)",auto,1
,12937,2851,2775,170.17433473697824,,,,"LINESTRING (-111.77309667 33.35303994, -111.76911373 33.35111454)",auto,1
,12938,5637,5636,115.82600212397756,,,,"LINESTRING (-111.94038024 33.41657826, -111.94436318 33.41657826)",auto,1
,12939,5636,5637,115.82600212397756,,,,"LINESTRING (-111.94436318 33.41657826, -111.94038024 33.41657826)",auto,1
,12940,5169,5170,56.21665728882099,,,,"LINESTRING (-111.74919902 33.40502584, -111.74521608 33.40502584)",auto,3
,12941,5170,5169,56.21665728882099,,,,"LINESTRING (-111.74521608 33.40502584, -111.74919902 33.40502584)",auto,3
,12942,5170,5083,47.35562989386148,,,,"LINESTRING (-111.74521608 33.40502584, -111.74521608 33.40310043)",auto,1
,12943,5083,5170,47.35562989386148,,,,"LINESTRING (-111.74521608 33.40310043, -111.74521608 33.40502584)",auto,1
,12944,4992,4903,162.8503298718485,,,,"LINESTRING (-111.74521608 33.40117503, -111.74521608 33.39924962)",auto,1
,12945,4903,4992,162.8503298718485,,,,"LINESTRING (-111.74521608 33.39924962, -111.74521608 33.40117503)",auto,1
,12946,4903,4810,158.88646080344367,,,,"LINESTRING (-111.74521608 33.39924962, -111.74521608 33.39732422)",auto,1
,12947,4810,4903,158.88646080344367,,,,"LINESTRING (-111.74521608 33.39732422, -111.74521608 33.39924962)",auto,1
,12948,4179,4270,173.41731697788026,1.0,,,"LINESTRING (-111.74919902 33.3838464, -111.74919902 33.3857718)",auto,2
,12949,4270,4179,173.41731697788026,1.0,,,"LINESTRING (-111.74919902 33.3857718, -111.74919902 33.3838464)",auto,2
,12950,4625,4717,42.68085341310113,,,,"LINESTRING (-111.74521608 33.39347342, -111.74521608 33.39539882)",auto,1
,12951,4717,4625,42.68085341310113,,,,"LINESTRING (-111.74521608 33.39539882, -111.74521608 33.39347342)",auto,1
,12952,4717,4810,94.61709112105466,,,,"LINESTRING (-111.74521608 33.39539882, -111.74521608 33.39732422)",auto,1
,12953,4810,4717,94.61709112105466,,,,"LINESTRING (-111.74521608 33.39732422, -111.74521608 33.39539882)",auto,1
,12954,3708,3707,107.93804987144712,1.0,40.0,,"LINESTRING (-111.88461905 33.37421938, -111.88860199 33.37421938)",auto,2
,12955,3707,3708,107.93804987144713,1.0,40.0,,"LINESTRING (-111.88860199 33.37421938, -111.88461905 33.37421938)",auto,2
,12956,5901,6061,438.1872648218269,1.0,40.0,,"LINESTRING (-111.8328408 33.42235447, -111.8328408 33.42620528)",auto,2
,12957,6061,5901,438.1872648218269,1.0,40.0,,"LINESTRING (-111.8328408 33.42620528, -111.8328408 33.42235447)",auto,2
,12958,4707,4616,82.98793306683778,,,,"LINESTRING (-111.7850455 33.39539882, -111.7850455 33.39347342)",auto,1
,12959,4616,4707,82.98793306683778,,,,"LINESTRING (-111.7850455 33.39347342, -111.7850455 33.39539882)",auto,1
,12960,4616,4527,74.42593791162847,,,,"LINESTRING (-111.7850455 33.39347342, -111.7850455 33.39154801)",auto,1
,12961,4527,4616,74.42593791162847,,,,"LINESTRING (-111.7850455 33.39154801, -111.7850455 33.39347342)",auto,1
,12962,4527,4440,88.30651646807091,,,,"LINESTRING (-111.7850455 33.39154801, -111.7850455 33.38962261)",auto,1
,12963,4440,4527,88.30651646807091,,,,"LINESTRING (-111.7850455 33.38962261, -111.7850455 33.39154801)",auto,1
,12964,4440,4349,80.36502543017286,,,,"LINESTRING (-111.7850455 33.38962261, -111.7850455 33.38769721)",auto,1
,12965,4349,4440,80.36502543017286,,,,"LINESTRING (-111.7850455 33.38769721, -111.7850455 33.38962261)",auto,1
,12966,4261,4170,125.21886534482695,,,,"LINESTRING (-111.7850455 33.3857718, -111.7850455 33.3838464)",auto,1
,12967,4170,4261,125.21886534482695,,,,"LINESTRING (-111.7850455 33.3838464, -111.7850455 33.3857718)",auto,1
,12968,4170,4087,81.23120570486832,,,,"LINESTRING (-111.7850455 33.3838464, -111.7850455 33.381921)",auto,1
,12969,4087,4170,81.23120570486832,,,,"LINESTRING (-111.7850455 33.381921, -111.7850455 33.3838464)",auto,1
,12970,3636,3635,147.05623306794072,1.0,,,"LINESTRING (-111.79699433 33.37229398, -111.80097727 33.37229398)",auto,2
,12971,3635,3636,147.05623306794072,2.0,,,"LINESTRING (-111.80097727 33.37229398, -111.79699433 33.37229398)",auto,2
,12972,7316,7242,128.83624753054465,2.0,,,"LINESTRING (-111.76911373 33.45893713, -111.76911373 33.45701173)",auto,2
,12973,7242,7316,128.83624753054465,2.0,,,"LINESTRING (-111.76911373 33.45701173, -111.76911373 33.45893713)",auto,2
,12974,6641,6577,132.92493173475123,1.5,56.0,,"LINESTRING (-111.76911373 33.4416085, -111.76911373 33.4396831)",auto,2
,12975,6577,6641,132.92493173475123,1.5,56.0,,"LINESTRING (-111.76911373 33.4396831, -111.76911373 33.4416085)",auto,2
,12976,7172,7242,103.55620247578878,2.0,,,"LINESTRING (-111.76911373 33.45508632, -111.76911373 33.45701173)",auto,2
,12977,7242,7172,103.55620247578878,2.0,,,"LINESTRING (-111.76911373 33.45701173, -111.76911373 33.45508632)",auto,2
,12978,6147,6224,106.60249236755392,2.0,72.0,,"LINESTRING (-111.76911373 33.42813068, -111.76911373 33.43005608)",auto,2
,12979,6224,6147,106.60249236755392,2.0,72.0,,"LINESTRING (-111.76911373 33.43005608, -111.76911373 33.42813068)",auto,2
,12980,2544,2543,184.98982407770546,,,,"LINESTRING (-111.84080669 33.34533833, -111.84478963 33.34533833)",auto,1
,12981,2543,2544,184.98982407770546,,,,"LINESTRING (-111.84478963 33.34533833, -111.84080669 33.34533833)",auto,1
,12982,2394,2320,343.2715589225056,,,,"LINESTRING (-111.86470434 33.34148752, -111.8607214 33.33956212)",auto,1
,12983,2320,2394,343.2715589225056,,,,"LINESTRING (-111.8607214 33.33956212, -111.86470434 33.34148752)",auto,1
,12984,2543,2469,335.91503631259576,,,,"LINESTRING (-111.84478963 33.34533833, -111.84877257 33.34341293)",auto,1
,12985,2469,2543,335.91503631259576,,,,"LINESTRING (-111.84877257 33.34341293, -111.84478963 33.34533833)",auto,1
,12986,4695,4694,80.33655218698124,,,,"LINESTRING (-111.8328408 33.39539882, -111.83682375 33.39539882)",auto,1
,12987,4694,4695,80.33655218698124,,,,"LINESTRING (-111.83682375 33.39539882, -111.8328408 33.39539882)",auto,1
,12988,7536,7457,144.81937350720096,,,,"LINESTRING (-111.77309667 33.46471334, -111.77309667 33.46278794)",auto,1
,12989,7457,7536,144.81937350720096,,,,"LINESTRING (-111.77309667 33.46278794, -111.77309667 33.46471334)",auto,1
,12990,7457,7387,203.86810019661203,,,,"LINESTRING (-111.77309667 33.46278794, -111.77309667 33.46086254)",auto,1
,12991,7387,7457,203.86810019661203,,,,"LINESTRING (-111.77309667 33.46086254, -111.77309667 33.46278794)",auto,1
,12992,6712,6787,155.48148444518145,1.0,40.0,,"LINESTRING (-111.77707961 33.44353391, -111.77309667 33.44545931)",auto,1
,12993,6787,6712,155.48148444518145,1.0,40.0,,"LINESTRING (-111.77309667 33.44545931, -111.77707961 33.44353391)",auto,1
,12994,6787,6867,80.00822512548977,1.0,40.0,,"LINESTRING (-111.77309667 33.44545931, -111.77309667 33.44738471)",auto,1
,12995,6867,6787,80.00822512548976,1.0,40.0,,"LINESTRING (-111.77309667 33.44738471, -111.77309667 33.44545931)",auto,1
,12996,7416,7488,97.12924170764771,1.0,40.0,,"LINESTRING (-112.02402202 33.46278794, -112.02402202 33.46471334)",auto,2
,12997,7488,7416,97.12924170764771,1.0,40.0,,"LINESTRING (-112.02402202 33.46471334, -112.02402202 33.46278794)",auto,2
,12998,7488,7566,99.17569854583544,1.0,40.0,,"LINESTRING (-112.02402202 33.46471334, -112.02402202 33.46663874)",auto,2
,12999,7566,7488,99.17569854583544,1.0,40.0,,"LINESTRING (-112.02402202 33.46663874, -112.02402202 33.46471334)",auto,2
,13000,6293,6353,90.89131331976799,1.0,,,"LINESTRING (-111.77707961 33.43198149, -111.77707961 33.43390689)",auto,1
,13001,6353,6293,90.89131331976799,1.0,,,"LINESTRING (-111.77707961 33.43390689, -111.77707961 33.43198149)",auto,1
,13002,6353,6435,84.48646020829796,1.0,,,"LINESTRING (-111.77707961 33.43390689, -111.77707961 33.43583229)",auto,1
,13003,6435,6353,84.48646020829796,1.0,,,"LINESTRING (-111.77707961 33.43583229, -111.77707961 33.43390689)",auto,1
,13004,5833,5916,78.08139519176116,,40.0,,"LINESTRING (-111.77309667 33.42042907, -111.77309667 33.42235447)",auto,1
,13005,5916,5833,78.08139519176116,,40.0,,"LINESTRING (-111.77309667 33.42235447, -111.77309667 33.42042907)",auto,1
,13006,13,14,356.84442282381826,1.0,,,"LINESTRING (-111.86868728 33.28372543, -111.86470434 33.28372543)",auto,1
,13007,14,13,356.8444228238182,1.0,,,"LINESTRING (-111.86470434 33.28372543, -111.86868728 33.28372543)",auto,1
,13008,6235,6305,219.55149339389422,,,,"LINESTRING (-111.72530137 33.43005608, -111.72530137 33.43198149)",auto,1
,13009,6305,6235,219.5514933938942,,,,"LINESTRING (-111.72530137 33.43198149, -111.72530137 33.43005608)",auto,1
,13010,6061,6134,65.71888383288143,1.5,40.0,,"LINESTRING (-111.8328408 33.42620528, -111.8328408 33.42813068)",auto,2
,13011,6134,6061,65.71888383288143,2.0,40.0,,"LINESTRING (-111.8328408 33.42813068, -111.8328408 33.42620528)",auto,2
,13012,6081,6151,111.50084628427699,2.0,72.0,,"LINESTRING (-111.75318196 33.42620528, -111.75318196 33.42813068)",auto,3
,13013,6151,6081,111.50084628427699,2.0,72.0,,"LINESTRING (-111.75318196 33.42813068, -111.75318196 33.42620528)",auto,3
,13014,7406,7478,83.08742023348242,,,,"LINESTRING (-111.681489 33.46086254, -111.681489 33.46278794)",auto,2
,13015,7478,7406,83.08742023348242,,,,"LINESTRING (-111.681489 33.46278794, -111.681489 33.46086254)",auto,2
,13016,7659,7660,218.40848310561702,1.0,40.0,,"LINESTRING (-111.9841926 33.46856415, -111.98020966 33.46856415)",auto,1
,13017,7660,7659,218.40848310561702,1.0,40.0,,"LINESTRING (-111.98020966 33.46856415, -111.9841926 33.46856415)",auto,1
,13018,7661,7662,328.3492270106918,1.0,40.0,,"LINESTRING (-111.97622672 33.46856415, -111.97224378 33.46856415)",auto,2
,13019,7662,7661,328.3492270106918,1.0,40.0,,"LINESTRING (-111.97224378 33.46856415, -111.97622672 33.46856415)",auto,2
,13020,7651,7650,210.61935729820974,1.0,40.0,,"LINESTRING (-112.01605614 33.46856415, -112.02003908 33.46856415)",auto,2
,13021,7650,7651,210.61935729820974,1.0,40.0,,"LINESTRING (-112.02003908 33.46856415, -112.01605614 33.46856415)",auto,2
,13022,7654,7655,119.82147250378671,,,,"LINESTRING (-112.00410731 33.46856415, -112.00012437 33.46856415)",auto,2
,13023,7655,7654,119.82147250378671,,,,"LINESTRING (-112.00012437 33.46856415, -112.00410731 33.46856415)",auto,2
,13024,7670,7671,320.98202988533717,,,,"LINESTRING (-111.92046553 33.46856415, -111.91648259 33.46856415)",auto,2
,13025,7671,7670,320.98202988533717,,,,"LINESTRING (-111.91648259 33.46856415, -111.92046553 33.46856415)",auto,2
,13026,2923,2855,39.388727199481025,3.0,72.0,,"LINESTRING (-111.7571649 33.35496535, -111.7571649 33.35303994)",auto,2
,13027,2855,2923,61.33424890289521,3.0,72.0,,"LINESTRING (-111.7571649 33.35303994, -111.7571649 33.35496535)",auto,2
,13028,2924,2995,62.9142093944738,,,,"LINESTRING (-111.75318196 33.35496535, -111.75318196 33.35689075)",auto,2
,13029,2995,2924,62.9142093944738,,,,"LINESTRING (-111.75318196 33.35689075, -111.75318196 33.35496535)",auto,2
,13030,3094,3176,197.58773156119824,,,,"LINESTRING (-111.65759135 33.35881615, -111.65360841 33.36074156)",auto,1
,13031,3176,3094,197.58773156119824,,,,"LINESTRING (-111.65360841 33.36074156, -111.65759135 33.35881615)",auto,1
,13032,3091,3092,291.69017629549637,,,,"LINESTRING (-111.66954018 33.35881615, -111.66555723 33.35881615)",auto,2
,13033,3092,3091,291.69017629549637,,,,"LINESTRING (-111.66555723 33.35881615, -111.66954018 33.35881615)",auto,2
,13034,3644,3557,111.87472702608511,,,,"LINESTRING (-111.76513079 33.37229398, -111.76513079 33.37036858)",auto,2
,13035,3557,3644,111.87472702608511,,,,"LINESTRING (-111.76513079 33.37036858, -111.76513079 33.37229398)",auto,2
,13036,3557,3472,78.4087919690244,,,,"LINESTRING (-111.76513079 33.37036858, -111.76513079 33.36844317)",auto,2
,13037,3472,3557,78.4087919690244,,,,"LINESTRING (-111.76513079 33.36844317, -111.76513079 33.37036858)",auto,2
,13038,3472,3388,100.2564669644221,,,,"LINESTRING (-111.76513079 33.36844317, -111.76513079 33.36651777)",auto,2
,13039,3388,3472,100.2564669644221,,,,"LINESTRING (-111.76513079 33.36651777, -111.76513079 33.36844317)",auto,2
,13040,7606,7749,410.03309253128543,1.0,,,"LINESTRING (-111.84877257 33.46663874, -111.84877257 33.47048955)",auto,1
,13041,7749,7606,410.03309253128543,1.0,,,"LINESTRING (-111.84877257 33.47048955, -111.84877257 33.46663874)",auto,1
,13042,6252,6317,151.89943902333306,,,,"LINESTRING (-111.65360841 33.43005608, -111.65360841 33.43198149)",auto,1
,13043,6317,6252,151.89943902333306,,,,"LINESTRING (-111.65360841 33.43198149, -111.65360841 33.43005608)",auto,1
,13044,6317,6379,77.34875459457629,,,,"LINESTRING (-111.65360841 33.43198149, -111.65360841 33.43390689)",auto,1
,13045,6379,6317,77.34875459457629,,,,"LINESTRING (-111.65360841 33.43390689, -111.65360841 33.43198149)",auto,1
,13046,3895,3894,239.79794337127555,2.0,40.0,,"LINESTRING (-111.86470434 33.37807019, -111.86868728 33.37807019)",auto,2
,13047,3894,3895,204.16592433081115,2.0,40.0,,"LINESTRING (-111.86868728 33.37807019, -111.86470434 33.37807019)",auto,2
,13048,3889,3890,293.28615304043217,3.0,,,"LINESTRING (-111.88860199 33.37807019, -111.88461905 33.37807019)",auto,2
,13049,3890,3889,291.5015467813211,3.0,,,"LINESTRING (-111.88461905 33.37807019, -111.88860199 33.37807019)",auto,2
,13050,3320,3238,194.68412072427267,,,,"LINESTRING (-111.71733548 33.36459237, -111.71733548 33.36266696)",auto,1
,13051,3238,3320,194.68412072427267,,,,"LINESTRING (-111.71733548 33.36266696, -111.71733548 33.36459237)",auto,1
,13052,3238,3161,199.43168085001489,,,,"LINESTRING (-111.71733548 33.36266696, -111.71733548 33.36074156)",auto,1
,13053,3161,3238,199.43168085001489,,,,"LINESTRING (-111.71733548 33.36074156, -111.71733548 33.36266696)",auto,1
,13054,3161,3079,157.08001439048238,,,,"LINESTRING (-111.71733548 33.36074156, -111.71733548 33.35881615)",auto,1
,13055,3079,3161,157.08001439048238,,,,"LINESTRING (-111.71733548 33.35881615, -111.71733548 33.36074156)",auto,1
,13056,3079,3004,82.24553520543462,,,,"LINESTRING (-111.71733548 33.35881615, -111.71733548 33.35689075)",auto,1
,13057,3004,3079,82.24553520543462,,,,"LINESTRING (-111.71733548 33.35689075, -111.71733548 33.35881615)",auto,1
,13058,4459,4458,109.67954807023864,,,,"LINESTRING (-111.7093696 33.38962261, -111.71335254 33.38962261)",auto,2
,13059,4458,4459,109.67954807023864,,,,"LINESTRING (-111.71335254 33.38962261, -111.7093696 33.38962261)",auto,2
,13060,7286,7213,83.3179461609495,1.0,40.0,,"LINESTRING (-111.93241435 33.45893713, -111.93241435 33.45701173)",auto,1
,13061,7213,7286,83.3179461609495,1.0,40.0,,"LINESTRING (-111.93241435 33.45701173, -111.93241435 33.45893713)",auto,1
,13062,7213,7140,78.76043756586782,1.0,40.0,,"LINESTRING (-111.93241435 33.45701173, -111.93241435 33.45508632)",auto,1
,13063,7140,7213,78.76043756586782,1.0,40.0,,"LINESTRING (-111.93241435 33.45508632, -111.93241435 33.45701173)",auto,1
,13064,6840,6988,292.01436049870995,1.0,40.0,,"LINESTRING (-111.92843141 33.44738471, -111.92843141 33.45123552)",auto,1
,13065,6988,6840,292.01436049870995,1.0,40.0,,"LINESTRING (-111.92843141 33.45123552, -111.92843141 33.44738471)",auto,1
,13066,431,351,101.42457590726119,1.0,40.0,,"LINESTRING (-111.83682375 33.29527785, -111.83682375 33.29335244)",auto,1
,13067,351,431,101.42457590726119,1.0,40.0,,"LINESTRING (-111.83682375 33.29335244, -111.83682375 33.29527785)",auto,1
,13068,761,676,189.068818952641,1.0,,,"LINESTRING (-111.83682375 33.30297946, -111.83682375 33.30105406)",auto,1
,13069,676,761,189.068818952641,1.0,,,"LINESTRING (-111.83682375 33.30105406, -111.83682375 33.30297946)",auto,1
,13070,676,594,189.78796189480448,1.0,,,"LINESTRING (-111.83682375 33.30105406, -111.83682375 33.29912865)",auto,1
,13071,594,676,189.78796189480448,1.0,,,"LINESTRING (-111.83682375 33.29912865, -111.83682375 33.30105406)",auto,1
,13072,1961,2040,86.95642901718735,,,,"LINESTRING (-111.73326725 33.32993511, -111.72928431 33.33186051)",auto,1
,13073,2040,1961,86.95642901718735,,,,"LINESTRING (-111.72928431 33.33186051, -111.73326725 33.32993511)",auto,1
,13074,2040,2197,261.56291211246463,,,,"LINESTRING (-111.72928431 33.33186051, -111.72928431 33.33571131)",auto,1
,13075,2197,2040,261.56291211246463,,,,"LINESTRING (-111.72928431 33.33571131, -111.72928431 33.33186051)",auto,1
,13076,2427,2276,498.7035931366373,,,,"LINESTRING (-111.72928431 33.34148752, -111.72928431 33.33763672)",auto,1
,13077,2276,2427,498.7035931366374,,,,"LINESTRING (-111.72928431 33.33763672, -111.72928431 33.34148752)",auto,1
,13078,2276,2197,143.60766912719137,,40.0,,"LINESTRING (-111.72928431 33.33763672, -111.72928431 33.33571131)",auto,2
,13079,2197,2276,143.60766912719137,,40.0,,"LINESTRING (-111.72928431 33.33571131, -111.72928431 33.33763672)",auto,2
,13080,3414,3415,340.2474906792917,,,,"LINESTRING (-111.65360841 33.36651777, -111.64962547 33.36651777)",auto,1
,13081,3415,3414,340.2474906792917,,,,"LINESTRING (-111.64962547 33.36651777, -111.65360841 33.36651777)",auto,1
